Airplane;Date;Dep-Code;Departure;Way;Des-Code;Dep-Time;Arr-Time;Day;Duration;Price;PriceEx;Date-of-bought;Stop
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;DLM;14:00;20:00;None;2 saat 20 dakika bekleme;909.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Direkt Uçuş;SAW;14:00;16:25;None;Beklemek Yok;569.;99;18.02.2022;1
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;KYA;14:00;22:10;None;4 saat 35 dakika bekleme;929.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;ADB;14:00;20:10;None;2 saat 35 dakika bekleme;929.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;ADB;14:00;19:25;None;1 saat 50 dakika bekleme;929.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;TZX;14:00;20:30;None;2 saat 25 dakika bekleme;1.089.;98;18.02.2022;2
PEGASUS;6.06.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;TZX;14:00;21:55;None;3 saat 50 dakika bekleme;1.089.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;AYT;14:00;20:15;None;2 saat 35 dakika bekleme;939.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;AYT;14:00;21:20;None;3 saat 40 dakika bekleme;939.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;GZT;14:00;21:35;None;3 saat 30 dakika bekleme;1.049.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;DLM;14:00;20:00;None;2 saat 20 dakika bekleme;959.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;DLM;14:00;21:40;None;4 saat bekleme;959.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Direkt Uçuş;SAW;14:00;16:25;None;Beklemek Yok;569.;99;18.02.2022;1
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;KYA;14:00;20:10;None;2 saat 35 dakika bekleme;939.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;KYA;14:00;22:10;None;4 saat 35 dakika bekleme;929.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;ADB;14:00;20:10;None;2 saat 35 dakika bekleme;949.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;ADB;14:00;19:25;None;1 saat 50 dakika bekleme;949.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;TZX;14:00;20:30;None;2 saat 25 dakika bekleme;1.089.;98;18.02.2022;2
PEGASUS;4.07.2022;IGD;IGD;Istanbul-S.Gökçen Aktarmalı;TZX;14:00;21:55;None;3 saat 50 dakika bekleme;1.089.;98;18.02.2022;2
